County,GEOID,License Number,Entity Name,DBA Name,Street Number,Street Name,City,State,Zip Code,geometry,TRACTCE,LSAD,ALAND,AWATER,pop_total,pop_white,housing_total,housing_owned,housing_rental,med_income,state,county,tract,_merge
CAYUGA,36011040400,50090,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8827,8881,S SENECA ST,WEEDSPORT,NY,13166,POINT (372633.6532381466 4767279.620297542),40400,CT,57255062,1019677,4258,4145,1887,1392,495,41379,36,11,40400,both
CAYUGA,36011040300,725933,DOLGEN NEW YORK LLC,DOLLAR GENERAL #17989,72,UTICA ST,PORT BYRON,NY,13140,POINT (367797.3270889254 4765951.181458346),40300,CT,135051407,3511220,4119,3981,1621,1315,306,30167,36,11,40300,both
CAYUGA,36011040201,723012,DOLGEN NEW YORK LLC,DOLLAR GENERAL #16610,2504,W MAIN ST,CATO,NY,13033,POINT (372003.4219348315 4780644.816178331),40201,CT,87135854,6588322,2426,2372,972,849,123,37188,36,11,40201,both
CATTARAUGUS,36029017501,750401,DOLGEN NEW YORK LLC,DOLLAR GENERAL #20622,244,BUFFALO ST,GOWANDA,NY,14070,POINT (176443.2877411355 4709567.580185418),17501,CT,5792700,34273,1575,1517,618,394,224,28565,36,29,17501,both
CATTARAUGUS,36009961800,735100,DOLGEN NEW YORK LLC,DOLLAR GENERAL #18976,1511,E STATE ST,OLEAN,NY,14760,POINT (218566.0374290654 4663494.996930802),961800,CT,5925686,379709,4399,4017,1817,964,853,35625,36,9,961800,both
CATTARAUGUS,36009961800,40099,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8104,502,N UNION ST,OLEAN,NY,14760,POINT (216322.790269075 4664932.688182457),961800,CT,5925686,379709,4399,4017,1817,964,853,35625,36,9,961800,both
CATTARAUGUS,36009961400,40154,DOLGEN NEW YORK LLC,DOLLAR GENERAL 6724,61,MAIN ST,RANDOLPH,NY,14772,POINT (171830.0359872141 4675456.189594558),961400,CT,322528118,1396514,4844,4706,2005,1582,423,33915,36,9,961400,both
CATTARAUGUS,36009961200,40145,DOLGEN NEW YORK LLC,DOLLAR GENERAL 6175,169,S MAIN ST,PORTVILLE,NY,14770,POINT (223677.7952873395 4658310.433484841),961200,CT,112850140,1212821,3112,2964,1433,1006,427,41337,36,9,961200,both
CATTARAUGUS,36009961100,709062,DOLGEN NEW YORK LLC,DOLLAR GENERAL #14922,24,NORTH 1ST STREET,ALLEGANY,NY,14706,POINT (210636.5424759569 4666264.605777237),961100,CT,148273860,974609,4335,4120,1866,1426,440,39969,36,9,961100,both
CATTARAUGUS,36009961000,729525,DOLGEN NEW YORK LLC,DOLLAR GENERAL #17674,3545,RT 16,HINSDALE,NY,14743,POINT (219162.9389070544 4672277.971975276),961000,CT,169315328,367177,4512,4265,2042,1627,415,32274,36,9,961000,both
CATTARAUGUS,36009960800,40168,DOLGEN NEW YORK LLC,DOLLAR GENERAL #10097,95,S MAIN ST,FRANKLINVILLE,NY,14737,POINT (214808.7912136127 4692062.942684952),960800,CT,286113428,1139527,4001,3788,1618,1341,277,31841,36,9,960800,both
CATTARAUGUS,36009960703,40134,DOLGEN NEW YORK LLC,DOLLAR GENERAL #6383,5785,RT 219,GREAT VALLEY,NY,14741,POINT (199222.2606094742 4683812.181339253),960703,CT,134666014,17424,1560,1514,704,635,69,33707,36,9,960703,both
CATTARAUGUS,36009960600,725533,DOLGENCORP OF NEW YORK INC,DOLLAR GENERAL #17246,5442,NYS RT 353,LITTLE VALLEY,NY,14755,POINT (188162.2243623736 4683634.332056677),960600,CT,248756746,540529,3607,3313,1492,1111,381,31618,36,9,960600,both
CATTARAUGUS,36009960500,731466,DOLGEN NEW YORK LLC,DOLLAR GENERAL #18458,529,PINE ST,SOUTH DAYTON,NY,14138,POINT (165808.9477494386 4698254.93239804),960500,CT,292692599,2078216,4791,4652,1721,1400,321,34132,36,9,960500,both
CATTARAUGUS,36009960500,40207,DOLGEN NEW YORK LLC,DOLLAR GENERAL #11658,216,S MAIN ST,CATTARAUGUS,NY,14719,POINT (181250.2834973605 4692794.193447925),960500,CT,292692599,2078216,4791,4652,1721,1400,321,34132,36,9,960500,both
CATTARAUGUS,36009960200,730578,DOLGEN NEW YORK LLC,DOLLAR GENERAL # 17913,10011,ROUTE 16,MACHIAS,NY,14101,POINT (213739.5090509262 4704010.931757132),960200,CT,68448630,1461870,4285,4193,1848,1396,452,26370,36,9,960200,both
CATTARAUGUS,36009960200,40107,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8627,12189,RT 16,CHAFFEE,NY,14030,POINT (214283.810315981 4714309.741926899),960200,CT,68448630,1461870,4285,4193,1848,1396,452,26370,36,9,960200,both
BROOME,36107020300,758330,DOLGEN NEW YORK LLC,DOLLAR GENERAL #24536,6946,STATE RT 17C,ENDICOTT,NY,13760,POINT (405270.7949446544 4659040.89328672),20300,CT,130645770,1255418,6327,6080,2829,2549,280,44597,36,107,20300,both
BROOME,36025970501,736205,DOLGEN NEW YORK LLC,DOLLAR GENERAL #19634,16,PINE ST,DEPOSIT,NY,13754,POINT (465427.3919658364 4656776.455803801),970501,CT,292215280,16595916,2263,2104,1003,780,223,36241,36,25,970501,both
BROOME,36007014500,749792,DOLGEN NEW YORK LLC,DOLLAR GENERAL #22475,2301,VESTAL PKWY,VESTAL,NY,13850,POINT (409049.818511548 4658005.82262552),14500,CT,16187282,509811,3168,3078,1428,1196,232,42474,36,7,14500,both
BROOME,36007013900,757920,DOLGEN NEW YORK LLC,DOLLAR GENERAL #9335,185,MAIN ST,JOHNSON CITY,NY,13790,POINT (421219.7113018997 4662942.211175436),13900,CT,1007215,0,2809,1885,1102,365,737,17422,36,7,13900,both
BROOME,36007013700,30312,DOLGEN NEW YORK LLC,DOLLAR GENERAL 6766,310,EXCHANGE AVE,ENDICOTT,NY,13760,POINT (411879.642595003 4660827.35947257),13700,CT,3444143,431745,3146,2904,1710,774,936,31250,36,7,13700,both
BROOME,36007013500,30268,DOLGEN NEW YORK LLC,DOLLAR GENERAL #6294,225,HARRISON AVE,ENDICOTT,NY,13760,POINT (412926.5786333052 4661265.470252886),13500,CT,972050,0,1728,1164,611,202,409,20000,36,7,13500,both
BROOME,36007013100,30416,DOLGEN NEW YORK LLC,DOLLAR GENERAL #08494,3226,WATSON BLVD,ENDWELL,NY,13760,POINT (415624.34414821 4662542.877622247),13100,CT,2138011,79575,2468,2187,1223,579,644,31932,36,7,13100,both
BROOME,36007012701,731469,DOLGEN NEW YORK LLC,DOLLAR GENERAL #18376,1538,CONKLIN RD,CONKLIN,NY,13748,POINT (433925.4003410833 4652585.196752065),12701,CT,63367948,1262039,5161,4939,2206,1828,378,35821,36,7,12701,both
BROOME,36007012502,725134,DOLGEN NEW YORK LLC,DOLLAR GENERAL #17006,599,KENT STREET,WINDSOR,NY,13865,POINT (446847.6206099099 4657856.364876285),12502,CT,68076590,235539,3487,3424,1414,1192,222,35720,36,7,12502,both
BROOME,36007012502,718989,DOLGEN NEW YORK LLC,DOLLAR GENERAL #15675,29,NORTH RD,WINDSOR,NY,13865,POINT (437345.0702649514 4660725.727811108),12502,CT,68076590,235539,3487,3424,1414,1192,222,35720,36,7,12502,both
BROOME,36007012101,745189,DOLGEN NEW YORK LLC,DOLLAR GENERAL #20396,1749,NY STREET RTE 12,BINGHAMTON,NY,13901,POINT (427688.0530682097 4671668.656840451),12101,CT,33009093,461827,3625,3400,1401,1193,208,40739,36,7,12101,both
BROOME,36007011901,30277,DOLGEN NEW YORK LLC,DOLLAR GENERAL 6436,2649,MAIN ST,WHITNEY POINT,NY,13862,POINT (420201.8457959875 4686720.834411239),11901,CT,98095765,4938032,2786,2748,1169,838,331,31502,36,7,11901,both
BROOME,36007010200,733229,DOLGEN NEW YORK LLC,DOLLAR GENERAL #18570,2225,AIRPORT RD,BINGHAMTON,NY,13905,POINT (418637.1238167965 4671643.577616368),10200,CT,117946363,304276,5111,4845,2190,1990,200,35696,36,7,10200,both
BROOME,36007010200,30319,DOLGEN NEW YORK LLC,DOLLAR GENERAL #10141,2658,ST RT 26,MAINE,NY,13802,POINT (412644.9615163392 4672374.398210412),10200,CT,117946363,304276,5111,4845,2190,1990,200,35696,36,7,10200,both
BROOME,36007000600,30298,DOLGEN NEW YORK LLC,DOLLAR GENERAL 9951,357,COURT ST,BINGHAMTON,NY,13904,POINT (426484.2591857137 4661779.575877283),600,CT,1629137,12657,2326,1165,889,299,590,30689,36,7,600,both
BROOME,36007000200,30244,DOLGEN NEW YORK LLC,DOLLAR GENERAL 9622,325,CLINTON ST,BINGHAMTON,NY,13905,POINT (422519.0862357836 4662428.40053726),200,CT,1406903,0,3277,2524,1552,758,794,27163,36,7,200,both
BRONX,36005037800,730500,DOLGEN NEW YORK LLC,DOLLAR GENERAL # 19208,3555,WHITE PLAINS RD,BRONX,NY,10467,POINT (595555.7998989311 4525926.989694158),37800,CT,131851,0,3150,185,1070,151,919,28064,36,5,37800,both
BRONX,36005033000,730503,DOLGEN NEW YORK LLC,DOLLAR GENERAL # 19207,2500,WHITE PLAINS RD,BRONX,NY,10467,POINT (595465.7280153171 4524211.477762158),33000,CT,206129,0,5456,2788,2132,187,1945,38427,36,5,33000,both
BRONX,36005022300,730505,DOLGEN NEW YORK LLC,DOLLAR GENERAL # 19206,1412,JEROME AVE,BRONX,NY,10452,POINT (591298.4028714804 4521652.400448786),22300,CT,92765,0,5168,1105,1993,0,1993,18672,36,5,22300,both
BRONX,36005013100,730507,DOLGEN NEW YORK LLC,DOLLAR GENERAL # 19204,1041,PROSPECT AVE,BRONX,NY,10459,POINT (592744.9333123734 4519905.595668203),13100,CT,230967,0,5221,1040,2098,214,1884,29556,36,5,13100,both
BRONX,36005012300,730506,DOLGEN NEW YORK LLC,DOLLAR GENERAL # 19205,1312,SOUTHER BLVD,BRONX,NY,10459,POINT (593487.3585866559 4520609.070876044),12300,CT,303327,0,4371,347,1510,145,1365,25830,36,5,12300,both
BRONX,36005008900,730509,DOLGEN NEW YORK LLC,DOLLAR GENERAL # 19211,900,SOUTHERN BLVD,BRONX,NY,10459,POINT (593377.9520377342 4519305.563688993),8900,CT,110291,0,2998,565,1217,97,1120,24850,36,5,8900,both
BRONX,36005003500,730494,DOLGEN NEW YORK LLC,DOLLAR GENERAL STORE #19210,528,JACKSON AVE,BRONX,NY,10455,POINT (592001.0618734806 4518528.178398506),3500,CT,142005,0,3738,561,1374,67,1307,21409,36,5,3500,both
ALLEGANY,36003951302,745203,DOLGEN NEW YORK LLC,DOLLAR GENERAL #21722,135,E MAIN ST,ANGELICA,NY,14709,POINT (251976.8585213459 4687911.128861144),951302,CT,232217343,592326,2143,2107,849,720,129,35303,36,3,951302,both
ALLEGANY,36003951202,20104,DOLGEN NEW YORK LLC,DOLLAR GENERAL #10600,303,MAIN ST,BOLIVAR,NY,14715,POINT (237909.6059567271 4662088.253204294),951202,CT,140584523,186027,2510,2453,1036,823,213,30789,36,3,951202,both
ALLEGANY,36003951100,20092,DOLGEN NEW YORK LLC,DOLLAR GENERAL 9839,98,BOLIVAR RD,WELLSVILLE,NY,14895,POINT (255143.2981847188 4668268.937075927),951100,CT,154152645,92806,3746,3573,1691,1083,608,25532,36,3,951100,both
ALLEGANY,36003950900,739282,DOLGEN NEW YORK LLC,DOLLAR GENERAL #20345,46,E CHESTNUT ST,ANDOVER,NY,14806,POINT (269363.7888708712 4670713.870734551),950900,CT,205684907,313724,3634,3622,1650,1312,338,28210,36,3,950900,both
ALLEGANY,36003950800,20066,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8319,820,NY RT 244,ALFRED STATION,NY,14803,POINT (271445.3018120576 4683264.442193184),950800,CT,201673166,602203,5897,4912,1104,783,321,5721,36,3,950800,both
ALLEGANY,36003950700,20144,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8875,25,W DYKE ST,WELLSVILLE,NY,14895,POINT (256908.9790112334 4666883.627382995),950700,CT,92723534,88581,3387,3265,1769,1373,396,35382,36,3,950700,both
ALLEGANY,36003950600,20083,DOLGEN NEW YORK LLC,DOLLAR GENERAL 6067,4836,STATE ROUTE 19 S,BELMONT,NY,14813,POINT (251211.6798276302 4677459.762758006),950600,CT,155813033,235822,3541,3367,1448,1137,311,31494,36,3,950600,both
ALLEGANY,36003950500,739757,DOLGEN NEW YORK LLC,DOLLAR GENERAL #20432,7259,COUNTY RD 20,FRIENDSHIP,NY,14739,POINT (240168.4429244351 4677024.390921349),950500,CT,131390323,1929125,3725,3687,1670,1367,303,34076,36,3,950500,both
ALLEGANY,36003950402,20115,DOLGEN NEW YORK LLC,DOLLAR GENERAL #11056,7981,RT 19,BELFAST,NY,14711,POINT (243004.5472776638 4692963.692969747),950402,CT,106358388,2639765,2078,2046,769,658,111,37887,36,3,950402,both
ALLEGANY,36003950401,20090,DOLGEN NEW YORK LLC,DOLLAR GENERAL 11284,5240,RT 305,CUBA,NY,14727,POINT (229626.5572278654 4680252.154576601),950401,CT,180985769,385893,1488,1407,611,520,91,29758,36,3,950401,both
ALLEGANY,36003950300,731485,DOLGEN NEW YORK LLC,DOLLAR GENERAL #17999,8874,ST ROUTE 243,RUSHFORD,NY,14777,POINT (232975.3290384431 4698091.17660932),950300,CT,232017438,2013702,5105,4831,1542,1204,338,24647,36,3,950300,both
ALLEGANY,36003950300,20078,DOLGEN NEW YORK LLC,DOLLAR GENERAL 9592,46,S GENESEE ST PO BOX 274,FILLMORE,NY,14735,POINT (244046.4307400128 4705822.893092662),950300,CT,232017438,2013702,5105,4831,1542,1204,338,24647,36,3,950300,both
ALLEGANY,36003950100,758294,DOLGEN NEW YORK LLC,DOLLAR GENERAL #24752,4,MAIL ST,CANASERAGA,NY,14822,POINT (271725.5436920177 4704903.317507865),950100,CT,328795140,1467755,2444,2409,1044,936,108,36393,36,3,950100,both
ALBANY,36001014801,739167,DOLGEN NEW YORK LLC,DOLLAR GENERAL STORE #19911,805,HELDERBERG TRAIL,EAST BERNE,NY,12059,POINT (576390.2764881552 4718367.294446914),14801,CT,165837030,1822037,2783,2674,1205,1069,136,36027,36,1,14801,both
ALBANY,36001013804,725467,DOLGEN NEW YORK LLC,DOLLAR GENERAL 16872,1939,CENTRAL AVE,ALBANY,NY,12205,POINT (593578.0626941617 4732430.028539215),13804,CT,14915816,967,4035,3133,1765,1510,255,45875,36,1,13804,both
ALBANY,36001013503,10440,DOLGEN NEW YORK LLC,DOLLAR GENERAL #25518,638,COLUMBIA ST EXT,LATHAM,NY,12110,POINT (602048.6136650195 4735152.960885303),13503,CT,11558461,1212130,5030,3580,1960,1171,789,48507,36,1,13503,both
ALBANY,36001002500,746076,DOLGEN NEW YORK LLC,DOLLAR GENERAL # 22495,310,S PEARL ST,ALBANY,NY,12202,POINT (601864.8616468413 4721602.455772624),2500,CT,667349,115684,3063,497,1456,114,1342,25313,36,1,2500,both
